t,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
3.160000000000000142e+01,1.899511290583917100e+00,1.665414174948153025e+00,2.191747246566220220e+00,1.214208542031494753e+00,1.620316362086184236e+00,-2.591282155628867656e+00,3.945325491714911648e-01,3.302809479119998559e-01,1.358631589638439774e+00,-9.099568953388700310e-01,-1.306348320018797526e+00,-9.153153999517220640e-01,-1.382390949584322293e-01,1.095009866482827832e+00,8.052321673458180395e-01,-1.015257493849107462e+00,-1.136904096931961927e+00,-3.474866896421493490e-01,-2.684232419992827468e-01,1.074373361047409325e+00,-8.713760794942779775e-01
3.162000000000000099e+01,1.906277783443033336e+00,1.692382473443445390e+00,2.173320188349555870e+00,1.188012957486055177e+00,1.601955685845434241e+00,-2.593831411155508526e+00,4.162578518743242917e-01,3.463585297899584581e-01,1.338135205821811669e+00,-9.327756854514411833e-01,-1.313166187320606415e+00,-9.207868416528905975e-01,-1.166541003135402876e-01,1.077489958819306537e+00,8.022895346249634407e-01,-1.034173521104952975e+00,-1.144931338090129147e+00,-3.343027947432414271e-01,-2.788080282013402078e-01,1.084080121876589864e+00,-8.805094485919243708e-01
3.164000000000000057e+01,1.913365144658057737e+00,1.718937144187908439e+00,2.154435166808546853e+00,1.161683651006045537e+00,1.583483469450294612e+00,-2.595947044286175398e+00,4.376309719687935251e-01,3.623630379357183351e-01,1.317272980087830225e+00,-9.557523066962261282e-01,-1.319720595127496177e+00,-9.264711095980411315e-01,-9.487782062857152976e-02,1.059793722708112673e+00,7.979232658363150099e-01,-1.051839922989173060e+00,-1.152682257848453018e+00,-3.211433929916772678e-01,-2.897010610811021625e-01,1.093497303924276576e+00,-8.890077060281241783e-01
3.166000000000000014e+01,1.920771627449946894e+00,1.745071120938936682e+00,2.135089082563776941e+00,1.135225885824105552e+00,1.564895356664006698e+00,-2.597625289058543174e+00,4.586485103886867032e-01,3.782659147586458492e-01,1.296070003825665173e+00,-9.788809359073388228e-01,-1.326012191968630738e+00,-9.323780773416551204e-01,-7.291632079532101018e-02,1.041933932099281535e+00,7.921252159576693819e-01,-1.068247155246434987e+00,-1.160127203991682787e+00,-3.080243246491424225e-01,-3.010730512744717036e-01,1.102597594884045185e+00,-8.968637492786233345e-01
3.167999999999999972e+01,1.928494912395845695e+00,1.770777841052910695e+00,2.115278958620176120e+00,1.108644909045338522e+00,1.546186799696386283e+00,-2.598862506262003436e+00,4.793073249394969038e-01,3.940384603289300847e-01,1.274551538655990690e+00,-1.002155158324085749e+00,-1.332041941482504654e+00,-9.385170237196863718e-01,-5.077621062063747415e-02,1.023923498814452326e+00,7.848892983364849085e-01,-1.083387739793272075e+00,-1.167236677000791811e+00,-2.949612546845518102e-01,-3.128938241474972792e-01,1.111353824177325755e+00,-9.040708951770535240e-01
3.169999999999999929e+01,1.936532104994809433e+00,1.796051248476297824e+00,2.095001952165302939e+00,1.081945945382491558e+00,1.527353071272106400e+00,-2.599655194304161476e+00,4.996045329713781902e-01,4.096518736692156826e-01,1.252742975070082920e+00,-1.025567971108990672e+00,-1.337811118570291447e+00,-9.448966156200580002e-01,-2.846464147494165431e-02,1.005775464072052872e+00,7.762114965963720081e-01,-1.097256267902921856e+00,-1.173981376426386225e+00,-2.819696387641874580e-01,-3.251323676140588925e-01,1.119739014628045037e+00,-9.106228886538447753e-01
3.172000000000000242e+01,1.944879734061553789e+00,1.820885795909167548e+00,2.074255366287975022e+00,1.055134190974786002e+00,1.508389277033878706e+00,-2.599999999999998757e+00,5.195375138809010807e-01,4.250772942532328735e-01,1.230669791039003869e+00,-1.049111787790744321e+00,-1.343321304873373867e+00,-9.515248917229401915e-01,-5.989301908712163502e-03,9.875029898393541394e-01,7.660898734264944832e-01,-1.109849400009097486e+00,-1.180332246991722345e+00,-2.690646896895415585e-01,-3.377568812828400935e-01,1.127726433972643827e+00,-9.165139113078689670e-01
3.174000000000000199e+01,1.953533750951723658e+00,1.845276446141131510e+00,2.053036661598848234e+00,1.028214807303897249e+00,1.489290368260929309e+00,-2.599893729263066611e+00,5.391039114381276365e-01,4.402858436489386906e-01,1.208357510660484246e+00,-1.072778443625923783e+00,-1.348574383584645542e+00,-9.584092472366287918e-01,1.664158775882484953e-02,9.691193500148826967e-01,7.545245762434258374e-01,-1.121165862135387492e+00,-1.186260524358272228e+00,-2.562613443486486675e-01,-3.507348268582203277e-01,1.135289646117262352e+00,-9.217385897992597110e-01
3.176000000000000156e+01,1.962489529620932371e+00,1.869218672561161698e+00,2.031343467734659569e+00,1.001192915220300295e+00,1.470051154882608513e+00,-2.599333357678223599e+00,5.583016359356750558e-01,4.552486672435831494e-01,1.185831662910868056e+00,-1.096559201872099987e+00,-1.353572533604528116e+00,-9.655564196533346077e-01,3.941928187289522878e-02,9.506379214448194004e-01,7.415178397198727289e-01,-1.131206438962514271e+00,-1.191737780487398091e+00,-2.435742312457228886e-01,-3.640329797178021298e-01,1.142402562054243731e+00,-9.262920040517060860e-01
3.178000000000000114e+01,1.971741867518624680e+00,1.892708458844077013e+00,2.009173594727917234e+00,9.740735890928953200e-01,1.450666318766461904e+00,-2.598316040935559457e+00,5.771288661564882849e-01,4.699369759880004382e-01,1.163117740569170611e+00,-1.120444760963606790e+00,-1.358318223053879947e+00,-9.729724755476443221e-01,6.233451689058422396e-02,9.320721747773996757e-01,7.270739851794025821e-01,-1.139973963551052183e+00,-1.196735968532215422e+00,-2.310176386726448539e-01,-3.776174815873405977e-01,1.149039490350627579e+00,-9.301696952523228479e-01
3.180000000000000071e+01,1.981284987316469515e+00,1.915742297817748963e+00,1.986525044224190184e+00,9.468618510947686140e-01,1.431130427259778681e+00,-2.596839125105300461e+00,5.955840511570889007e-01,4.843220880974804521e-01,1.140241159379976388e+00,-1.144425262579867209e+00,-1.362814202157289989e+00,-9.806627984387615848e-01,8.537751983297575675e-02,9.134356651594185417e-01,7.111994168613908762e-01,-1.147473303742689854e+00,-1.201227467194704523e+00,-2.186054835849797207e-01,-3.914538942321954540e-01,1.155175187121835645e+00,-9.333676736370908333e-01
3.182000000000000028e+01,1.991112539469830578e+00,1.938317189516538752e+00,1.963396020529155406e+00,9.195626656374016328e-01,1.411437946963049583e+00,-2.594900156733719321e+00,6.136659118632372678e-01,4.983754706467166118e-01,1.117227217521264526e+00,-1.168490300595016906e+00,-1.367063495511437132e+00,-9.886320777360703138e-01,1.085380177309327454e-01,8.947420227792810543e-01,6.939026150650189351e-01,-1.153711345268453092e+00,-1.205185124483824977e+00,-2.063512812435657207e-01,-4.055072540827716621e-01,1.160784905404624645e+00,-9.358824260497248249e-01
3.183999999999999986e+01,2.001217605609560302e+00,1.960430638427690164e+00,1.939784941467946888e+00,8.921809339655408788e-01,1.391583257713535415e+00,-2.592496892740293823e+00,6.313734424749607443e-01,5.120687809965482895e-01,1.094101055442716408e+00,-1.192628930896171280e+00,-1.371069393754446475e+00,-9.968842987858493876e-01,1.318052480516201941e-01,8.760049432612224685e-01,6.751941261861374999e-01,-1.158696971597644509e+00,-1.208582300811456012e+00,-1.942681156815603827e-01,-4.197421277099653292e-01,1.165844443844199496e+00,-9.377109232617204526e-01
3.185999999999999943e+01,2.011592702760112594e+00,1.982080649938691153e+00,1.915690449039606280e+00,8.647214889245695701e-01,1.371560666756789004e+00,-2.589627310096653368e+00,6.487059116779870793e-01,5.253739079904859999e-01,1.070887616139361453e+00,-1.216829682056425721e+00,-1.374835444653316197e+00,-1.005422734035271048e+00,1.551679700911718085e-01,8.572381779156593717e-01,6.550865496655773335e-01,-1.162441040566483341e+00,-1.211392911363993186e+00,-1.823686110551887007e-01,-4.341226680652211511e-01,1.170330194611467034e+00,-9.388506270412452226e-01
3.187999999999999901e+01,2.022229788378796300e+00,2.003265725995059920e+00,1.891111419849577535e+00,8.371890899117220286e-01,1.351364423083543098e+00,-2.586289615268143827e+00,6.656628636588393100e-01,5.382630128595450314e-01,1.047611605924422262e+00,-1.241080566847611033e+00,-1.378365443627676212e+00,-1.014249935328147778e+00,1.786144773173753975e-01,8.384555238507360730e-01,6.335945218721512617e-01,-1.164956357830672307e+00,-1.213591467688583947e+00,-1.706649039348001051e-01,-4.486126713987024228e-01,1.174219190467622242e+00,-9.392994969584866904e-01
3.190000000000000213e+01,2.033120266209658134e+00,2.023984859979031103e+00,1.866046975303803146e+00,8.095884180224235394e-01,1.330988731909344969e+00,-2.582482253399181360e+00,6.822441189207512080e-01,5.507085697742916119e-01,1.024297455764547227e+00,-1.265369094576322517e+00,-1.381663423729243556e+00,-1.023367727345064537e+00,2.021326106443575299e-01,8.196708139505227697e-01,6.107346969485588639e-01,-1.166257647191198954e+00,-1.215153118434300294e+00,-1.591686165912881146e-01,-4.631756347678753216e-01,1.177489150894506231e+00,-9.390559969149981923e-01
3.192000000000000171e+01,2.044254992944442240e+00,2.044237530821169990e+00,1.840496491547831459e+00,7.819240714021291616e-01,1.310427769273727172e+00,-2.578203917223957475e+00,6.984497748979473508e-01,5.626834059837099167e-01,1.000969283239241392e+00,-1.289682284225951880e+00,-1.384733645097363519e+00,-1.032777202198891242e+00,2.257097726199757959e-01,8.008979067255007633e-01,5.865257246526438539e-01,-1.166361517847673390e+00,-1.216053689189621645e+00,-1.478908313307016886e-01,-4.777748140479415873e-01,1.180118527210772150e+00,-9.381191013845987525e-01
3.194000000000000128e+01,2.055624285681606267e+00,2.064023696357846216e+00,1.814459609135407048e+00,7.542005608143405038e-01,1.289675696735992361e+00,-2.573453555684446670e+00,7.142802063656039646e-01,5.741607414811681354e-01,9.776508551855804807e-01,-1.314006678385827298e+00,-1.387580583912214394e+00,-1.042478715194726124e+00,2.493329425046094117e-01,7.821506760411849335e-01,5.609882252317149876e-01,-1.165286428638574900e+00,-1.216269721359472644e+00,-1.368420659286166408e-01,-4.923732823547363191e-01,1.182086546595297438e+00,-9.364883013533247258e-01
3.196000000000000085e+01,2.067217930173528728e+00,2.083343785949018923e+00,1.787936242410539611e+00,7.264223054341731878e-01,1.268726676143935972e+00,-2.568230382238099629e+00,7.297360656433107273e-01,5.851142281385277588e-01,9.543655510876123405e-01,-1.338328357947946579e+00,-1.390208920868045706e+00,-1.052471881761724237e+00,2.729886922189729836e-01,7.634430007310932798e-01,5.341447613714048748e-01,-1.163052649332402932e+00,-1.215778510025935510e+00,-1.260322502129901934e-01,-5.069339887900021768e-01,1.183373254941236130e+00,-9.341636099460163267e-01
3.198000000000000043e+01,2.079025189850533639e+00,2.102198692371705757e+00,1.760926588588291208e+00,6.985936288772109926e-01,1.247574884452270494e+00,-2.562533882838103239e+00,7.448182825896269010e-01,5.955179882503706112e-01,9.311363272689264781e-01,-1.362632957550226731e+00,-1.392623529189992659e+00,-1.062755575562265298e+00,2.966632031366110422e-01,7.447887541004093448e-01,5.060198072657706714e-01,-1.159682219038676187e+00,-1.214558140738925207e+00,-1.154707038429099719e-01,-5.214198174184752066e-01,1.183959558465742079e+00,-9.311455677270987774e-01
3.200000000000000000e+01,2.091034815609426722e+00,2.120589763005800155e+00,1.733431136519403948e+00,6.707187554723772482e-01,1.226214528567058704e+00,-2.556363823569554938e+00,7.595280643856687774e-01,6.053466524312544061e-01,9.079856819452010175e-01,-1.386905681744438068e+00,-1.394829462218796223e+00,-1.073327927782222302e+00,3.203422836955320818e-01,7.262017933269888648e-01,4.766397148592791400e-01,-1.155198901812199086e+00,-1.212587525184389170e+00,-1.051661153279568883e-01,-5.357936463857965181e-01,1.183827264002514923e+00,-9.274352476632190534e-01
3.202000000000000313e+01,2.103235056353093047e+00,2.138518790330058206e+00,1.705450675124387194e+00,6.428018067871019703e-01,1.204639860192413758e+00,-2.549720257925419453e+00,7.738668951058153000e-01,6.145753968099866293e-01,8.849356211920077486e-01,-1.411131321865922494e+00,-1.396831940588648902e+00,-1.084186327604275135e+00,3.440113878020164551e-01,7.076959487665934745e-01,4.460326773156219060e-01,-1.149628139528489967e+00,-1.209846435679361676e+00,-9.512652233069979202e-02,-5.500184070860527630e-01,1.182959117906386304e+00,-9.230342597354861400e-01
3.203999999999999915e+01,2.115613670266414115e+00,2.155988001746962368e+00,1.676986301483574637e+00,6.148467984129610819e-01,1.182845190656043766e+00,-2.542603533706755847e+00,7.878365350735255790e-01,6.231799794660218828e-01,8.620076258818314408e-01,-1.435294273580961510e+00,-1.398636339024285080e+00,-1.095327423864252747e+00,3.676556339979339949e-01,6.892850131695127391e-01,4.142286897729964279e-01,-1.142997002112759120e+00,-1.206315538445227320e+00,-8.535929329279179356e-02,-5.640571432875868263e-01,1.181338843501330560e+00,-9.179447551891440904e-01
3.206000000000000227e+01,2.128157936812957729e+00,2.173000048756541958e+00,1.648039428569503473e+00,5.868576370187971181e-01,1.160824905689723296e+00,-2.535014299532172721e+00,8.014390200007476261e-01,6.311367760543862282e-01,8.392226196421349593e-01,-1.459378555087119445e+00,-1.400248172784150036e+00,-1.106747127888871862e+00,3.912598253620306332e-01,6.709827308158508030e-01,3.812595074489188995e-01,-1.135334135208868389e+00,-1.201976425612117483e+00,-7.587111042228616986e-02,-5.778730701258890656e-01,1.178951177005691742e+00,-9.121694304086470639e-01
3.207999999999999829e+01,2.140854669435568347e+00,2.189557995499907150e+00,1.618611792609055522e+00,5.588381176783834281e-01,1.138573480141301664e+00,-2.526953510942210990e+00,8.146766599092347683e-01,6.384228145666954735e-01,8.166009378849925504e-01,-1.483367825940510087e+00,-1.401673083777175588e+00,-1.118440617511197832e+00,4.148084701138654018e-01,6.528027865772617622e-01,3.471586011623073453e-01,-1.126669705378883002e+00,-1.196811645909443778e+00,-6.666795407760034431e-02,-5.914296328723410712e-01,1.175781901870828872e+00,-9.057115304063206862e-01
3.210000000000000142e+01,2.153690228943131224e+00,2.205665306694554850e+00,1.588705460062998398e+00,5.307919214787529816e-01,1.116085492594641959e+00,-2.518422436084858163e+00,8.275520378324373594e-01,6.450158091774518265e-01,7.941622979565745588e-01,-1.507245406483442629e+00,-1.402916826381559678e+00,-1.130402342258518988e+00,4.382858028881903012e-01,6.347587949127505569e-01,3.119611103440620425e-01,-1.117035342927766406e+00,-1.190804733999692333e+00,-5.775508858096084497e-02,-6.046905653882159726e-01,1.171817881471899137e+00,-8.985748519128281542e-01
3.211999999999999744e+01,2.166650537564683177e+00,2.221325834984197556e+00,1.558322834211207208e+00,5.027226134149187509e-01,1.093355639874165952e+00,-2.509422660969185870e+00,8.400680082967106888e-01,6.508941931259888403e-01,7.719257704531394815e-01,-1.530994297844763041e+00,-1.403985252994278232e+00,-1.142626029705353874e+00,4.616758066461285059e-01,6.168642888068707197e-01,2.757037936113679311e-01,-1.106464082451425801e+00,-1.183940238414328494e+00,-4.913704949136593614e-02,-6.176199481734567787e-01,1.167047090092248496e+00,-8.907637460580726252e-01
3.214000000000000057e+01,2.179721093651165731e+00,2.236543807727023658e+00,1.527466661332309350e+00,4.746336405759638000e-01,1.070378751410683060e+00,-2.499956094274638829e+00,8.522276955808149035e-01,6.560371505862534480e-01,7.499097517478838792e-01,-1.554597202484717888e+00,-1.404884299340945830e+00,-1.155104692982706238e+00,4.849622351885995997e-01,5.991327086583626560e-01,2.384249769843939104e-01,-1.094990301210004402e+00,-1.176203748053126885e+00,-4.081763236463720190e-02,-6.301822659207295674e-01,1.161458642145500653e+00,-8.822831206311526620e-01
3.216000000000000369e+01,2.192886987003996424e+00,2.251323813246872252e+00,1.496140036467352497e+00,4.465283306272046504e-01,1.047149803445665883e+00,-2.490024971704376533e+00,8.640344917527107427e-01,6.604246474779797982e-01,7.281319377713164620e-01,-1.578036545254998035e+00,-1.405619969575912398e+00,-1.167830639432627438e+00,5.081286362360041275e-01,5.815773911280202046e-01,2.001644998280342480e-01,-1.082649655431755509e+00,-1.167581917210190889e+00,-3.279988302531372524e-02,-6.423424644856212673e-01,1.155042819582425828e+00,-8.731384419084848858e-01
3.217999999999999972e+01,2.206132914808946577e+00,2.265670786572949957e+00,1.464346408757301043e+00,4.184098905921284084e-01,1.023663933051025099e+00,-2.479631859871634703e+00,8.754920544830039342e-01,6.640374611747077438e-01,7.066092990852703704e-01,-1.601294494944381253e+00,-1.406198321203149915e+00,-1.180795480395669728e+00,5.311583750375467039e-01,5.642115579543033332e-01,1.609636586041997552e-01,-1.069479014656026461e+00,-1.158062489092275271e+00,-2.508608937237349901e-02,-6.540660071850989965e-01,1.147791097432473872e+00,-8.633357360392409641e-01
3.220000000000000284e+01,2.219443198152822649e+00,2.279589994694289246e+00,1.432089586344909016e+00,3.902814059373628242e-01,9.999164519418550778e-01,-2.468779659708906671e+00,8.866043046345023493e-01,6.668572090656337270e-01,6.853580572887152389e-01,-1.624352986279392841e+00,-1.406625449848672771e+00,-1.193990142116866160e+00,5.540346584723845336e-01,5.470483047458069015e-01,1.208651485236962309e-01,-1.055516394226927890e+00,-1.147634317797056935e+00,-1.767777473786447118e-02,-6.653189303370816710e-01,1.139696167432972862e+00,-8.528815899777693055e-01
