t,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7,tau1,tau2,tau3,tau4,tau5,tau6,tau7
2.832000000000000028e+01,1.720475321484570719e+00,-1.443250012590968634e+00,-5.995084899766299769e-01,1.895266030962475590e+00,6.679632773607949714e-01,1.752217188922305047e+00,-2.521600589759918520e+00,-4.411697342991693360e-01,6.292895004788656710e-01,2.385467916543423605e+00,1.370361535003586040e+00,1.749952887302389293e+00,-1.575979913030852275e+00,-3.033254164154389199e-01,6.792743184810334789e-01,-4.278855687217200554e+00,6.782182655968969520e+00,-2.352834506307264650e+00,5.745492550782591579e-01,7.481887181721298408e-01,-2.094076011699846251e+00,-1.756572608368267119e+00,-2.326899387520436902e-01,-2.223652005593979297e-01,-5.225781879846376210e-01,2.120083463217038722e-01,-1.161640258412273419e-01,8.740528201793213228e-03
2.833999999999999986e+01,1.711621570604171083e+00,-1.430889351807665966e+00,-5.512870224468986446e-01,1.921767815285922110e+00,7.028877436965096370e-01,1.719080113061810966e+00,-2.528127002069890494e+00,-4.285180055264873333e-01,6.479645478908607759e-01,2.396831813063036165e+00,1.330356770765423358e+00,1.737345879678507510e+00,-1.639719650513190130e+00,-3.039180331139951230e-01,1.873264955017495792e+00,-1.770856349705727917e+00,2.633888918445742799e+00,-3.049427967040150733e+00,5.288323918427091819e+00,-1.228294863652039837e+01,9.913444974563285328e+00,-1.712617812079817226e+00,-1.863419957424914675e-01,-2.357674764401810064e-01,-4.860291506806561634e-01,2.647840455136608040e-01,-1.150445293002422403e-01,5.666556216572620625e-03
2.835999999999999943e+01,1.703759321836064489e+00,-1.418725700847210058e+00,-5.034314779654250893e-01,1.948358110349009520e+00,7.374949226011212611e-01,1.687339660368288419e+00,-2.534205961713043465e+00,-4.106844087620427630e-01,6.633955339098596138e-01,2.414848380597773847e+00,1.310420352168375491e+00,1.722975810639132632e+00,-1.627254513334570829e+00,-2.792230515739433927e-01,-3.570115569270216893e-01,8.758125002900712275e+00,-7.260051128944621013e+00,7.444809308738031817e-02,-4.492531004686576956e+00,2.366333528883622250e+00,-5.825000969856763966e+00,-1.679850869128700408e+00,-1.330352067211227340e-01,-2.939583831780996914e-01,-5.046172991780496497e-01,2.739644568089676935e-01,-9.670300109089546847e-02,-1.965283080810442673e-02
2.837999999999999901e+01,1.694772597253919821e+00,-1.405334904552269615e+00,-4.553809822525997086e-01,1.973186599228101246e+00,7.721066206097798590e-01,1.654433563223767889e+00,-2.539986243206277194e+00,-3.890067601359348815e-01,6.629480632112328964e-01,2.442441785019700440e+00,1.271388258352681877e+00,1.732574554915600640e+00,-1.669068771254906158e+00,-2.700991235245915889e-01,1.243587501607590573e+00,-3.812078225470162618e+00,5.605122016059363332e+00,-2.044267495323856654e+00,2.899799293308521264e+00,-1.100397883093438889e+00,3.326061136175374688e+00,-1.605929895226421600e+00,-1.392409724940831539e-01,-3.272836023432422192e-01,-5.362630885712580397e-01,2.560759948720032209e-01,-9.164303329199145753e-02,1.379988046411639510e-02
2.840000000000000213e+01,1.687439744654575469e+00,-1.391309220834963778e+00,-4.054559574977856795e-01,1.998870248234213776e+00,8.073229080326951301e-01,1.621053516320225985e+00,-2.544487754074774344e+00,-3.660331646461929545e-01,6.789998008024809018e-01,2.459319500663959435e+00,1.241018389682014167e+00,1.738691032410365711e+00,-1.674998484666598841e+00,-2.338265941221205346e-01,1.137989880195210857e+00,-2.145771964083758476e+00,2.963459054345933374e+00,-8.221911628419774631e-01,-4.329130055453396686e+00,2.097342558972489002e+00,1.787322479197425196e+01,-1.558018965663472866e+00,-1.503678615279590569e-01,-3.390307972246320856e-01,-5.362239193553777206e-01,2.449662503889351028e-01,-9.711882839463657768e-02,1.107273609949328830e-02
2.842000000000000171e+01,1.679926589866454822e+00,-1.378103534261164276e+00,-3.560179523529520274e-01,2.023658938940738672e+00,8.412968729209606700e-01,1.586880289454017046e+00,-2.550034528265722855e+00,-3.546666588128464248e-01,6.707622125668267765e-01,2.476315112451993539e+00,1.206122952082768540e+00,1.737018170390731253e+00,-1.710034670457909245e+00,-2.581631455505222772e-01,2.609330270412383301e-01,-3.443192896138328241e+00,4.590874769934856658e+00,-1.389737722756231308e+00,2.569092887920017443e+00,-1.576089253923434796e+00,-2.019870587402405349e+01,-1.486666118960031646e+00,-1.471735965688795722e-01,-3.553928186252545141e-01,-5.025925108957531862e-01,3.105301412894251878e-01,-5.258515439486819570e-02,-6.423955568007795602e-02
2.844000000000000128e+01,1.673779397986338457e+00,-1.364116888452288734e+00,-3.064210866311345427e-01,2.046839371640111427e+00,8.766102246943870968e-01,1.552658493998239297e+00,-2.555246182118005471e+00,-3.386999488747809428e-01,6.694772760844037718e-01,2.477685555084910174e+00,1.163498522526928314e+00,1.743553197137064359e+00,-1.734020785917468110e+00,-2.356423973586675435e-01,9.243942577662219717e-01,4.454947769461067852e-01,-2.074273139776915631e+00,-8.789313234281692644e-01,3.143142418815381589e+00,-6.265406498968974169e+00,2.667196781717663612e+01,-1.463910431742514007e+00,-1.313141108735847995e-01,-4.187183194945761633e-01,-4.953222354101660119e-01,3.154841867729617499e-01,-7.509592180096573422e-02,3.391743175415525002e-02
2.846000000000000085e+01,1.666872564430864845e+00,-1.351851233158510190e+00,-2.576826320323295505e-01,2.071217399443102014e+00,9.108608379872500382e-01,1.518022990874434486e+00,-2.560114860958578653e+00,-3.325887312692091813e-01,6.645945415174367987e-01,2.470205742131566851e+00,1.132858652895015972e+00,1.713246310997284860e+00,-1.765278684546555121e+00,-2.609918477632441891e-01,1.084289709232428400e+00,2.014413687081481719e+00,-2.182382235302140039e+00,-2.142760047056498252e+00,9.235129057471687108e-01,-3.512335530767572767e+00,-2.021114177280096413e+01,-1.383291923123914913e+00,-1.355278810934342770e-01,-4.690788443175807898e-01,-4.996994403714107857e-01,3.275418683830649824e-01,-6.249750958825984332e-02,-3.680216977862317551e-02
2.848000000000000043e+01,1.659664815558504314e+00,-1.337728502737143499e+00,-2.078665755693068773e-01,2.092708577855536323e+00,9.446567673957271261e-01,1.483010688433215263e+00,-2.564438953083333139e+00,-3.289233380850883348e-01,6.333171167332102280e-01,2.480315074860970803e+00,1.091677700706878751e+00,1.738837271431908027e+00,-1.762405720430403333e+00,-2.095784821691893951e-01,-3.162998389746402572e-01,-4.192647500876278244e+00,3.654567178386034954e+00,-3.205655859193091040e+00,7.629264533412137617e+00,-1.344437187181509952e+00,1.998765187609649052e+00,-1.342166082586066844e+00,-1.338827245022654877e-01,-5.045032882767591653e-01,-4.876892890114349899e-01,3.447185665417007994e-01,-7.109836160372490221e-02,-2.438241267776273050e-02
2.850000000000000000e+01,1.652741355153383829e+00,-1.326481963525252494e+00,-1.587474523236586943e-01,2.114137190235044095e+00,9.793682860397096013e-01,1.446765225177854663e+00,-2.569001421795847229e+00,-3.190519668567417533e-01,6.209179053184310515e-01,2.466866828613958784e+00,1.052483882524234859e+00,1.725033154808763625e+00,-1.778751530078186649e+00,-2.026179830699665618e-01,-3.851688342643192486e-01,-2.908874761360177974e+00,2.527342889992321151e+00,-1.655244390161983548e+00,-1.032621097926328668e-01,2.612401892927996627e+00,-2.670524251190739662e+00,-1.301797720918457468e+00,-1.374876193400968172e-01,-4.984612262612662104e-01,-4.778111772605134200e-01,3.500949257473530696e-01,-5.027600599091913702e-02,-1.894081488110521683e-02
2.851999999999999957e+01,1.647833602558894217e+00,-1.313730191751115939e+00,-1.088722025262069404e-01,2.134734354990690086e+00,1.013976501975505373e+00,1.411333461588815341e+00,-2.572870052917476169e+00,-3.081211787884698405e-01,5.982055168267692569e-01,2.465060523284803740e+00,1.008146009212251615e+00,1.711656219556599634e+00,-1.767385641553174569e+00,-1.915750846943456154e-01,1.839602090275956614e-01,2.045694297212349522e+00,-3.226445488099435099e+00,-4.970309909808804938e-01,-8.456952819772300955e+00,7.878436065266501309e+00,-5.983151376566269164e+00,-1.204382289800072670e+00,-1.082547661825296326e-01,-5.293886002468587426e-01,-4.221086077250005841e-01,3.551851620432843748e-01,-4.190427021986236483e-02,-1.434942719046972646e-02
2.853999999999999915e+01,1.640881218871049541e+00,-1.301327358085663244e+00,-6.071595421555830291e-02,2.153762900935732194e+00,1.048804208386059589e+00,1.374862645558388108e+00,-2.577057990648338404e+00,-2.820705319334130268e-01,5.989195407629678281e-01,2.423462989488847974e+00,9.754047505457132949e-01,1.691058937248057337e+00,-1.799949516355625390e+00,-1.767797904657767427e-01,1.916535061109135407e+00,3.951338532800943604e+00,-6.775872058673528819e+00,-3.670237183906810419e-01,-1.423137316551774312e+01,-3.530049926300783403e-01,-2.694834414013130175e+00,-1.166600413979673068e+00,-1.184598613079740764e-01,-5.407133416942107029e-01,-4.071116152046125314e-01,3.419538608735937513e-01,-6.521279710827383724e-02,-2.720964726834920397e-02
2.856000000000000227e+01,1.635791429452293944e+00,-1.290170177017035291e+00,-1.188392430323557437e-02,2.173464810764602628e+00,1.082816889187866671e+00,1.338934944410678618e+00,-2.581023352176570196e+00,-2.707585258915087278e-01,5.678790696201430066e-01,2.418035787047153384e+00,9.360526730687644958e-01,1.702500021867626279e+00,-1.814675684180233173e+00,-1.870467749021628157e-01,7.431581942614630121e-01,1.334504840446430057e-02,-1.734462005062140211e+00,-1.572977433771206135e+00,-5.995658108219402926e+00,1.059542737869047180e+01,-3.202201305808354714e+00,-1.093018007143361947e+00,-1.000718279912585357e-01,-5.648445544309563804e-01,-3.767800786480602904e-01,3.720815119967305629e-01,-2.022411912426382366e-02,1.947124818275140432e-02
2.858000000000000185e+01,1.630776666787111528e+00,-1.279183355817940182e+00,3.690788941557281155e-02,2.191759459503447527e+00,1.117458684583736206e+00,1.301540463470542308e+00,-2.583808581568082019e+00,-2.611772359024722712e-01,5.370159344157311443e-01,2.423895840213538211e+00,8.965886785070225073e-01,1.716602362927259096e+00,-1.856149332535374619e+00,-1.723378685557500067e-01,3.928667391907963435e-01,-6.943355263452138715e+00,5.737054636149430564e+00,-1.891010359051816581e+00,6.467763500876445804e+00,-5.840481834778247894e+00,2.513893970551328572e+00,-1.038242786564911091e+00,-8.074211704793654576e-02,-5.517627770337271143e-01,-3.362178957016188630e-01,4.189139088772546593e-01,-1.517423514485093626e-02,-1.208110997307976393e-02
2.860000000000000142e+01,1.625781429396766731e+00,-1.268796779592506141e+00,8.516714657630163055e-02,2.209514858521998359e+00,1.150990071683757110e+00,1.265533000153231891e+00,-2.586616247032909044e+00,-2.429714354809147103e-01,5.336909632380898438e-01,2.406722853752417013e+00,8.634083512869662469e-01,1.691993250532740412e+00,-1.860780746497585625e+00,-1.391918661609694019e-01,9.308092379110859405e-01,-1.332123802836319371e+00,-1.751548098819372123e-01,-3.691790474470184047e-01,-4.272202081354660175e-01,-7.438470720687019977e+00,1.990302698385362135e+01,-9.860498002683750762e-01,-3.841173737494029544e-02,-5.810069088496455647e-01,-2.885946738229347441e-01,4.026107810264532572e-01,-2.585554062387836888e-02,4.224032726983450309e-02
2.862000000000000099e+01,1.620934875405735331e+00,-1.257881213138973608e+00,1.335056858721619388e-01,2.226933502493024797e+00,1.185693087924519551e+00,1.226849728481624879e+00,-2.588772670045073721e+00,-2.298123107036595947e-01,5.057396508914472344e-01,2.399641224614735169e+00,8.273989929616758499e-01,1.698245098020545907e+00,-1.882332353120139468e+00,-1.130077597244238535e-01,2.403945786147927144e-01,3.452709164365771466e-01,-1.518985071644128437e+00,-1.717789689339280113e+00,-6.056067748706079890e+00,9.653736335530878065e+00,1.029851436105004403e+01,-9.288523821602293618e-01,-4.916331036157293305e-02,-5.775066789411633650e-01,-2.378168606878492963e-01,3.921754802758650182e-01,3.997946677755222222e-02,1.518940569697762970e-02
2.864000000000000057e+01,1.616529854737189131e+00,-1.247509765425801831e+00,1.806977111940288039e-01,2.242549743989475264e+00,1.219442691701880577e+00,1.189364987044138733e+00,-2.591941802686658303e+00,-2.231521849741478769e-01,5.019616989935190565e-01,2.384685410338017952e+00,7.993278382496679102e-01,1.700724517694926607e+00,-1.879789752973373806e+00,-1.032673529528168183e-01,1.414660351815701933e-01,-4.473052400214247548e+00,4.527436047553891285e+00,-2.675120303056609306e+00,4.032499928694489810e+00,2.031129298866292121e+00,-2.059540730055540170e+00,-8.487016561722173780e-01,-5.763308279427185876e-02,-5.630036447764750207e-01,-2.180134381185324099e-01,4.289695770319630341e-01,2.274816967430077705e-03,-3.911538206203662993e-02
2.866000000000000014e+01,1.612956755729131109e+00,-1.237736934691756607e+00,2.286913867707437709e-01,2.258439380734497348e+00,1.252140268703789916e+00,1.150398978451000254e+00,-2.593966556207688345e+00,-2.013154344036054699e-01,4.839915775335172921e-01,2.377239888522616251e+00,7.686753552846254944e-01,1.675926898432636314e+00,-1.915538629568797724e+00,-1.081374238076306532e-01,4.062589798372146649e-02,-2.624138778853498000e+00,1.317259640473931848e+00,-3.112595910675338029e+00,-1.044211225072217530e+01,8.030152821602580815e+00,-7.824968953317833709e+00,-8.211543153200900891e-01,-2.800897546134725052e-02,-5.932729916024758188e-01,-1.628264616756455452e-01,3.750126508509460388e-01,6.173389361049788637e-02,-3.152525143519245565e-02
2.867999999999999972e+01,1.608252222413042887e+00,-1.227766281051768438e+00,2.756616705450229410e-01,2.273462710845421508e+00,1.286340109677502452e+00,1.112356425296447959e+00,-2.595426302110988015e+00,-1.882673796984904169e-01,4.788700534607899240e-01,2.367032950546053893e+00,7.384612471058743521e-01,1.679670494137877723e+00,-1.877820085433126618e+00,-6.764777019600666519e-02,3.450751663714619610e-01,2.257010506644411496e+00,-1.815618229873101397e+00,-8.936208118301420811e-01,-4.737440327205154622e-01,1.010033868795498257e+01,-4.637891226491356989e+00,-7.516165434850974325e-01,-1.840870161248265441e-02,-6.358222718179430411e-01,-1.257257039611288929e-01,4.066370958449385675e-01,4.566506325757190010e-02,-6.331420211701081768e-02
2.869999999999999929e+01,1.605076267920794608e+00,-1.218816223208800009e+00,3.233084605367144704e-01,2.287397903063350668e+00,1.321002646416875814e+00,1.074324051510345379e+00,-2.596441984508725209e+00,-1.717868796190357150e-01,4.635355151703820509e-01,2.372037887899927977e+00,7.129098742969083302e-01,1.687594927271850898e+00,-1.911148550110145727e+00,-4.431332262242620307e-02,-3.009043134543933018e+00,-6.854983290081015923e+00,8.127492630855039479e+00,-1.764537135197955742e+00,-1.828408363756107935e+00,1.422464414638158381e+01,4.702393373959700362e+00,-7.013866289362602480e-01,-4.156635252438490441e-02,-6.200118180555278524e-01,-7.156329435927910598e-02,4.146501993665484553e-01,7.845060408964851795e-02,-1.590379299452632234e-02
2.871999999999999886e+01,1.601162826926555649e+00,-1.209315057504501301e+00,3.702805824607849905e-01,2.301360179972080644e+00,1.354097588268274199e+00,1.034708627731677932e+00,-2.596658563807119791e+00,-1.481311683233255683e-01,4.709644648057831340e-01,2.346854019418210591e+00,6.930572322053109025e-01,1.671498272855998168e+00,-1.934173167287497996e+00,-5.439228805903852798e-02,1.548343079965889713e+00,2.190614533515898632e+00,-1.786976120710905391e+00,-2.276654877260445797e+00,3.584102458086968479e+00,-3.076202919684689618e+00,-5.941857319837538398e+00,-6.309503404900203005e-01,-1.980796844586330679e-02,-6.302396539520713770e-01,-3.941799070418659096e-02,4.410177871758752532e-01,3.390997844923801519e-02,-3.698968266617298772e-02
2.874000000000000199e+01,1.598231289719842074e+00,-1.199521237271665042e+00,4.170879885337961390e-01,2.314758211562775614e+00,1.386910775302874210e+00,9.965357860430825720e-01,-2.597345036345200420e+00,-1.306589676578288339e-01,4.487504129006943399e-01,2.334554805582222947e+00,6.572047475831134244e-01,1.658387962565717855e+00,-1.940978333940462042e+00,-3.754888603537684388e-02,2.566864466024838087e+00,4.837945979828794929e-01,-3.047692935591227226e+00,-3.028844387695889040e+00,5.757829319523322109e-01,-6.780121125591057840e+00,-6.945521374905914591e+00,-5.867441105582644756e-01,-2.307278145915653972e-02,-6.338193741328052022e-01,4.022161188495120346e-03,4.269748121244433814e-01,4.148197474920024136e-02,-5.104783290909486321e-02
2.876000000000000156e+01,1.596232105717255045e+00,-1.190618819825269847e+00,4.639445996369331859e-01,2.327803086048018333e+00,1.420958263227044993e+00,9.576826208969251297e-01,-2.599991837781248982e+00,-1.144400669901307899e-01,4.307740730130592000e-01,2.333481957362453674e+00,6.314919157216157819e-01,1.663092889272436592e+00,-1.959257956675914070e+00,-1.164307730681104006e-02,2.516245748163141283e+00,1.165297322700828975e+00,-2.521106365278417805e+00,-1.472283019649582858e-01,2.956702864775934803e+00,-5.564787121353668375e+00,6.659276362243906178e+00,-5.139469098287909876e-01,-2.645129369760424939e-02,-6.850099293054903171e-01,8.516459117993016581e-02,4.396887783282381057e-01,4.488383392509502634e-02,6.142015838549067658e-03
